"","ID","Strain.x","Age","Weight.x","Clutch","shh_R2_spot","shh_M1_spot","shh_M2_spot","cap_transition","M1_spot_split_LR","shboob","Total_state","stateord","Symmetry","groupwt","nid","Age.dpc.","Date","Strain.y","Weight.y","Litter","Weekday","indata","age","poids","portee","agerel","poidscor","agecor","agepreditsanscor","poidscor2","agecor2","dev01","dev.inf","dev.sup","sd","dev05","dev15","ident"
"131","shh_14.0_26_69_DD","DUHi",14,69,"DD",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","y",97,"69DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","shh_13.5_04_125_A","FVB",13.5,125,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","-",120,"125FA",13.5,"7/17/2014","FVB",125,"FA",5,TRUE,13.5,4.8283137373023,"FA",-1.5,4.82360845929911,13.386443991149,13.3966202129884,4.82629046776093,13.3922444375975,13.398419582478,12.9621398454848,13.7993139570602,"001",13.3900600056426,13.3910984384137,12
"133","shh_13.5_02_127_A","FVB",13.5,127,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"127FA",13.5,"7/17/2014","FVB",127,"FA",5,TRUE,13.5,4.84418708645859,"FA",-1.5,4.8394818084554,13.420773678415,13.4309499002545,4.84216381691722,13.4265741248635,13.4327331502143,12.9983277158974,13.833290385881,"001",13.4245352271253,13.4252591247798,13
"134","shh_13.5_03_143_A","FVB",13.5,143,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"143FA",13.5,"7/17/2014","FVB",143,"FA",5,TRUE,13.5,4.96284463025991,"FA",-1.5,4.95813935225672,13.6773973014673,13.6875735233067,4.96082136071854,13.6831977479158,13.6891312904333,13.2693057656479,14.0897930212839,"001",13.6810631966498,13.6819572719172,16
"135","shh_13.5_14_112_FV","FVB",13.5,112,"FV",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","-",120,"112FV",13.5,"4/30/2015","FVB",112,"FV",5,TRUE,13.5,4.71849887129509,"FV",-1.5,4.74455609483251,13.2154754751123,13.1591208692724,4.72970347741618,13.1833533497836,13.1703075012864,12.7212645206345,13.5760786505118,"001",13.1553006677485,13.2069599470709,46
"136","shh_15.5_11_340_DV","DUHi",15.5,340,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"340DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","shh_15.0_06_221_K","DUHi",15,221,"DK",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"221DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","shh_14.5_12_205_FP","FVB",14.5,205,"FP",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","y",235,"205FP",14.5,"2/25/2015","FVB",205,"FP",4,TRUE,14.5,5.32300997913841,"FP",-0.5,5.3449533961561,14.5139696609892,14.4665120868913,5.33244564845602,14.4869188437534,14.4807633022403,14.0715860107512,14.8857235501045,"001",14.4617971216503,14.5054429255071,167
"139","shh_16.0_04_394_F","FVB",16,394,"FF",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"394FF",16,"7/31/2014","FVB",394,"FF",5,TRUE,16,5.97635090929793,"FF",1,6.0381010269108,16.0130572926376,15.8795087764788,6.00290345987147,15.9369346384271,15.9106599446364,15.5051508485145,16.3276095800906,"001",15.8783226100402,15.994684647795,314
"140","shh_13.5_19_126_FV","FVB",13.5,126,"FV",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"126FV",13.5,"4/30/2015","FVB",126,"FV",5,TRUE,13.5,4.83628190695148,"FV",-1.5,4.86233913048889,13.4702077776353,13.4138531717954,4.84748651307257,13.4380856523066,13.4262097286045,12.9890739269463,13.8262331647395,"001",13.4102007759254,13.4609888894918,48
"141","shh_13.5_20_127_FV","FVB",13.5,127,"FV",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"127FV",13.5,"4/30/2015","FVB",127,"FV",5,TRUE,13.5,4.84418708645859,"FV",-1.5,4.87024430999601,13.4873045060944,13.4309499002545,4.85539169257968,13.4551823807656,13.4434665586406,13.0071461728198,13.8425871768968,"001",13.4273497273551,13.4780596415572,49
"142","shh_14.5_19_349_FW","FVB",14.5,349,"FW",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"349FW",14.5,"5/12/2015","FVB",349,"FW",3,TRUE,14.5,5.85507192220243,"FW",-0.5,5.41853289945902,14.6731018839821,15.6172156927734,5.66736014242276,15.2112467549931,15.4287772431978,15.0329618834179,15.8632500820992,"001",15.5632195029274,14.7928213486695,206
"143","shh_15.0_20_264_FAC","FVB",15,264,"FAC",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"264FAC",15,"9/3/2015","FVB",264,"FAC",5,TRUE,15,5.57594910314632,"FAC",0,5.53030443580914,14.914832967345,15.0135498253705,5.55632189619133,14.9711015764195,14.9895568123751,14.5845862862431,15.3882492109278,"001",15.0007758360214,14.9250363307702,226
"144","shh_13.5_22_143_FU","FVB",13.5,143,"FU",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"143FU",13.5,"4/29/2015","FVB",143,"FU",4,TRUE,13.5,4.96284463025991,"FU",-1.5,4.96456932053622,13.6913035538903,13.6875735233067,4.96358624707872,13.6891774364576,13.6845941893638,13.2542435953418,14.0850605941512,"001",13.6821358681043,13.6872566465404,45
"145","shh_14.5_29_230_DAF","DUHi",14.5,230,"DAF",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"230DAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","shh_15.5_17_353_DAC","DUHi",15.5,353,"DAC",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"353DAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","shh_14.5_06_287_P","DUHi",14.5,287,"DP",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"287DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","shh_15.0_09_285_FD","FVB",15,285,"FD",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","y",331,"285FD",15,"7/24/2014","FVB",285,"FD",5,TRUE,15,5.65248918026865,"FD",0,5.61324285167274,15.0942059434515,15.1790849550434,5.63561325897241,15.1425869800589,15.1659197646251,14.7666206919381,15.562071445991,"001",15.1659952731438,15.1006848319176,268
"149","shh_15.0_09_285_FD","FVB",15,285,"FD",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","y",331,"285FD",15,"7/24/2014","FVB",285,"FD",5,TRUE,15,5.65248918026865,"FD",0,5.61324285167274,15.0942059434515,15.1790849550434,5.63561325897241,15.1425869800589,15.1659197646251,14.7666206919381,15.562071445991,"001",15.1659952731438,15.1006848319176,269
"150","shh_15.0_02_246_D","FVB",15,246,"FD",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"246FD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","shh_15.5_05_483_M","DUHi",15.5,483,"DM",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"483DM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","shh_15.0_01_234_D","FVB",15,234,"FD",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"234FD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","shh_15.5_18_361_DAC","DUHi",15.5,361,"DAC",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"361DAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","shh_16.0_03_391_O","DUHi",16,391,"DO",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","y",331,"391DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","shh_15.5_04_457_M","DUHi",15.5,457,"DM",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"457DM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","shh_15.0_11_229_FAA","FVB",15,229,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"229FAA",15,"5/27/2015","FVB",229,"FAA",4,TRUE,15,5.43372200355424,"FAA",0,5.54709483094864,14.9511459727818,14.7059517374255,5.48247231933383,14.8113852586287,14.7576334250397,14.348178707418,15.1590775444831,"001",14.7111691780651,14.9232661199584,218
"157","shh_15.0_12_236_FAA","FVB",15,236,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"236FAA",15,"5/27/2015","FVB",236,"FAA",4,TRUE,15,5.46383180502561,"FAA",0,5.57720463242001,15.0162651897775,14.7710709544211,5.5125821208052,14.8765044756244,14.8230738046711,14.4146836098577,15.2247029229725,"001",14.7764915150753,14.9884176084932,219
"158","shh_15.0_13_241_FAA","FVB",15,241,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"241FAA",15,"5/27/2015","FVB",241,"FAA",4,TRUE,15,5.48479693349065,"FAA",0,5.59816976088505,15.0616069948755,14.8164127595192,5.53354724927024,14.9218462807224,14.8683366593239,14.4610137072215,15.2713637144757,"001",14.8215659401066,15.0337342430857,220
"159","shh_15.0_14_248_FAA","FVB",15,248,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"248FAA",15,"5/27/2015","FVB",248,"FAA",4,TRUE,15,5.51342874616498,"FAA",0,5.62680157355938,15.1235297287166,14.8783354933602,5.56217906194457,14.9837690145635,14.930565101484,14.5235861403241,15.334194914178,"001",14.8832680393516,15.095379844331,221
"160","shh_15.0_15_249_FAA","FVB",15,249,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"249FAA",15,"5/27/2015","FVB",249,"FAA",4,TRUE,15,5.51745289646471,"FAA",0,5.6308257238591,15.1322328587203,14.8870386233639,5.5662032122443,14.9924721445672,14.9393135668406,14.5324218790377,15.3431311081012,"001",14.8919990107659,15.103910052717,222
"161","shh_15.0_16_257_FAA","FVB",15,257,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"257FAA",15,"5/27/2015","FVB",257,"FAA",4,TRUE,15,5.54907608489522,"FAA",0,5.66244891228962,15.2006251153566,14.9554308800003,5.59782640067481,15.0608644012035,15.0082968104427,14.6011118833177,15.412382754594,"001",14.9603165867793,15.1719320599781,223
"162","shh_15.0_17_258_FAA","FVB",15,258,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"258FAA",15,"5/27/2015","FVB",258,"FAA",4,TRUE,15,5.55295958492162,"FAA",0,5.66633241231601,15.2090240575138,14.9638298221575,5.60170990070121,15.0692633433607,15.0167637071907,14.6099189056384,15.4211690503897,"001",14.9687989347802,15.1802740700026,224
"163","shh_15.5_15_399_DN","DUHi",15.5,399,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"399DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
