"","X","ID","Strain.x","ident","Age","Weight.x","Clutch","shh_R2_spot","shh_M1_spot","shh_M2_spot","cap_transition","M1_spot_split_LR","shboob","Total_state","stateord","Symmetry","groupwt","nid.x","Age.dpc.","Date","Strain.y","Weight.y","Litter","Weekday","indata","age","poids","portee","agerel","poidscor","agecor","agepreditsanscor","poidscor2","agecor2","dev01","dev.inf","dev.sup","sd","dev05","dev15","nid.y"
"53",175,"shh_15.0_12_293_DK","DUHi",180,15,293,"DK",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"293DK",15,"3/13/2014","DUHi",293,"DK",5,TRUE,15,5.68017260901707,"DK",0,5.56974342972506,15.1930089626446,15.3991459589661,5.6326880619215,15.3105070505479,15.342839793322,15.0051419968353,15.7029440944776,"001",15.3862193328448,15.2209106763868,"293DK"
"54",7,"shh_15.0_15_285_DK","DUHi",179,15,285,"DK",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"285DK",15,"3/13/2014","DUHi",285,"DK",5,TRUE,15,5.65248918026865,"DK",0,5.54206000097664,15.1413325951603,15.3474695914819,5.60500463317309,15.2588306830636,15.2915257302922,14.9538383281252,15.6504162121742,"001",15.334453719069,15.1693059784547,"285DK"
"55",157,"shh_15.5_04_457_M","DUHi",204,15.5,457,"DM",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"457DM",15.5,"3/5/2014","DUHi",457,"DM",4,TRUE,15.5,6.12468339089421,"DM",0.5,5.77562674514845,15.5773291985297,16.2289095956803,5.97458903322353,15.9487300249055,16.0763564104806,15.7278728447123,16.4638145143619,"001",16.1907741809338,15.6617056504229,"457DM"
"56",153,"shh_15.5_05_483_M","DUHi",206,15.5,483,"DM",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"483DM",15.5,"3/5/2014","DUHi",483,"DM",4,TRUE,15.5,6.18001665365257,"DM",0.5,5.83096000790682,15.6806192225506,16.3321996197012,6.0299222959819,16.0520200489264,16.1792413642875,15.8284438954545,16.5704844626155,"001",16.2943601651065,15.7646552414199,"483DM"
"57",6,"shh_15.5_01_359_N","DUHi",209,15.5,359,"DN",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"359DN",15.5,"3/12/2014","DUHi",359,"DN",4,TRUE,15.5,5.88332238848828,"DN",0.5,5.65857116392765,15.3588227668942,15.778363531822,5.78667936192721,15.597961002903,15.68070650362,15.3324813304552,16.059471746511,"001",15.7516056907717,15.4096226969972,"359DN"
"58",82,"shh_15.5_02_426_N","DUHi",214,15.5,426,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"426DN",15.5,"3/12/2014","DUHi",426,"DN",4,TRUE,15.5,6.05443934626937,"DN",0.5,5.82968812170875,15.6782450058606,16.0977857707884,5.9577963197083,15.9173832418694,15.9985050518057,15.645888513252,16.3893139563093,"001",16.0704042869631,15.7280232374226,"426DN"
"59",123,"shh_15.5_03_442_N","DUHi",218,15.5,442,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"442DN",15.5,"3/12/2014","DUHi",442,"DN",4,TRUE,15.5,6.0913098820777,"DN",0.5,5.86655865751707,15.7470708501983,16.1666116151261,5.99466685551663,15.9862090862072,16.066460675715,15.7127959288168,16.4598879902119,"001",16.1391119020036,15.7966321208435,"442DN"
"60",165,"shh_15.5_15_399_DN","DUHi",212,15.5,399,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"399DN",15.5,"3/12/2014","DUHi",399,"DN",4,TRUE,15.5,5.98896141688986,"DN",0.5,5.76421019232924,15.5560180385483,15.9755588034761,5.8923183903288,15.7951562745572,15.8769098456104,15.5268523109705,16.2621024300275,"001",15.9480987932925,15.6060413072042,"399DN"
"61",173,"shh_15.5_16_427_DN","DUHi",215,15.5,427,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"427DN",15.5,"3/12/2014","DUHi",427,"DN",4,TRUE,15.5,6.05678401322862,"DN",0.5,5.832032788668,15.6826217711997,16.1021625361275,5.96014098666756,15.9217600072086,16.0028110136868,15.6500537710875,16.3938157091451,"001",16.0748129370335,15.7324448546805,"427DN"
"62",174,"shh_15.5_16_427_DN","DUHi",216,15.5,427,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"427DN",15.5,"3/12/2014","DUHi",427,"DN",4,TRUE,15.5,6.05678401322862,"DN",0.5,5.832032788668,15.6826217711997,16.1021625361275,5.96014098666756,15.9217600072086,16.0028110136868,15.6500537710875,16.3938157091451,"001",16.0748129370335,15.7324448546805,"427DN"
"63",125,"shh_16.0_01_455_O","DUHi",237,16,455,"DO",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"455DO",16,"3/20/2014","DUHi",455,"DO",5,TRUE,16,6.12029741895095,"DO",1,6.05749424506875,16.1034883184901,16.2207223476347,6.09329205418161,16.1703117151025,16.1898510725467,15.8238143423301,16.5691304735832,"001",16.2152278327364,16.1158311361133,"455DO"
"64",156,"shh_16.0_03_391_O","DUHi",233,16,391,"DO",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","y",331,"391DO",16,"3/20/2014","DUHi",391,"DO",5,TRUE,16,5.96870755998537,"DO",1,5.90590438610317,15.8205171110582,15.9377511402028,5.94170219521602,15.8873405076706,15.9083543969425,15.5488931171102,16.2765994638218,"001",15.9327891448163,15.8343454011968,"391DO"
"65",33,"shh_16.0_04_424_O","DUHi",235,16,424,"DO",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"424DO",16,"3/20/2014","DUHi",424,"DO",5,TRUE,16,6.04973345523196,"DO",1,5.98693028134976,15.9717673039644,16.0890013331091,6.02272809046261,16.0385907005769,16.0585753685697,15.6955532358393,16.4325957667736,"001",16.0835963305044,15.984927638205,"424DO"
"66",12,"shh_16.0_06_481_O","DUHi",239,16,481,"DO",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"481DO",16,"3/20/2014","DUHi",481,"DO",5,TRUE,16,6.17586727010576,"DO",1,6.11306409622357,16.2072199796011,16.3244540087457,6.14886190533642,16.2740433762135,16.2928237328352,15.9235462629761,16.6767740449215,"001",16.3186555872665,16.219021923649,"481DO"
"67",27,"shh_16.0_07_452_DO","DUHi",236,16,452,"DO",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"452DO",16,"3/20/2014","DUHi",452,"DO",5,TRUE,16,6.11368217983223,"DO",1,6.05087900595004,16.0911397206772,16.2083737498218,6.08667681506289,16.1579631172896,16.1775000211026,15.8118672359302,16.5562745375882,"001",16.2029461063521,16.1034638404015,"452DO"
"68",11,"shh_16.0_08_456_DO","DUHi",219,16,456,"DO",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"456DO",15.5,"3/12/2014","DUHi",456,"DN",4,FALSE,15.5,6.12249280951439,"DN",0.5,5.89774158495376,15.8052796953561,16.2248204602839,6.02584978295332,16.044417931365,16.1243403735975,15.7692021046197,16.5197635039876,"001",16.1971349762216,15.8548560237759,"456DN"
"69",5,"shh_14.5_07_367_P","DUHi",192,14.5,367,"DP",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"367DP",15.5,"4/29/2015","DUHi",367,"DAC",4,FALSE,15.5,5.90536184805457,"DAC",0.5,5.78864610641921,15.6016323043173,15.8195043609459,5.85517407915137,15.7258193765956,15.7623922466356,15.4116681285071,16.1270067094453,"001",15.8050022010886,15.6297670759633,"367DAC"
"70",181,"shh_13.5_05_67_Q","DUHi",28,13.5,67,"DQ",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","-",97,"67DQ",13.5,"7/30/2014","DUHi",67,"DQ",4,TRUE,13.5,4.20469261939097,"DQ",-1.5,4.31396247068026,12.8488557542723,12.6448828634323,4.25167865544536,12.7325912064935,12.6946649484803,12.2762610704139,13.0863898158173,"001",12.6630594613393,12.8297512385671,"67DQ"
"71",101,"shh_13.5_07_113_Q","DUHi",34,13.5,113,"DQ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"113DQ",13.5,"7/30/2014","DUHi",113,"DQ",4,TRUE,13.5,4.72738781871234,"DQ",-1.5,4.83665767000163,13.8245654269384,13.6205925360985,4.77437385476674,13.7083008791596,13.665891906554,13.2978323752816,14.0206317771153,"001",13.6369980752409,13.801593723068,"113DQ"
"72",38,"shh_14.0_05_117_R","DUHi",72,14,117,"DR",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","-",97,"117DR",14,"7/30/2014","DUHi",117,"DR",4,TRUE,14,4.76217393479776,"DR",-1,4.71866712514937,13.6043137084513,13.6855274158967,4.74346600664895,13.6506055216951,13.6702727914276,13.2907741746774,14.0374127075175,"001",13.6837351862112,13.618533529033,"117DR"
"73",86,"shh_14.0_06_169_R","DUHi",78,14,169,"DR",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"169DR",14,"7/30/2014","DUHi",169,"DR",4,TRUE,14,5.12989871492307,"DR",-1,5.08639190527468,14.2907417171897,14.3719554246351,5.11119078677427,14.3370335304336,14.352735286914,13.9956723005621,14.7091446454857,"001",14.3680404373198,14.3029388918437,"169DR"
"74",49,"shh_14.0_15_139_DR","DUHi",73,14,139,"DR",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"139DR",14,"7/30/2014","DUHi",139,"DR",4,TRUE,14,4.93447393313069,"DR",-1,4.8909671234823,13.9259443168672,14.0071580243126,4.91576600498188,13.9722361301111,13.9901034428793,13.624088872095,14.3522252486835,"001",14.0040098416975,13.9385581659367,"139DR"
"75",60,"shh_14.0_17_161_DR","DUHi",77,14,161,"DR",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","Y",168,"161DR",14,"7/30/2014","DUHi",161,"DR",4,TRUE,14,5.08140436498446,"DR",-1,5.03789755533607,14.2002178203447,14.2814315277901,5.06269643683566,14.2465096335886,14.2624510701569,13.904603942905,14.6203345662916,"001",14.2778338495974,14.212248900186,"161DR"
"76",89,"shh_14.0_30_149_DR","DUHi",76,14,149,"DR",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"149DR",14,"7/30/2014","DUHi",149,"DR",4,TRUE,14,5.00394630594546,"DR",-1,4.96043949629707,14.055627670046,14.1368413774913,4.98523837779665,14.1019194832898,14.1189140477634,13.7565579617081,14.4782372595849,"001",14.1333358166322,14.0677909889625,"149DR"
"77",121,"shh_15.0_13_196_DT","DUHi",183,15,196,"DT",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"196DT",15,"9/18/2014","DUHi",196,"DT",5,TRUE,15,5.27811465923052,"DT",0,5.31900609965171,14.7249602057999,14.6486285807916,5.29569797861163,14.6814511795452,14.6598385510415,14.2995071990437,15.007862563591,"001",14.6531112172695,14.7148938884977,"196DT"
"78",84,"shh_14.0_12_91_DU","DUHi",80,14,91,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"91DU",14,"10/14/2014","DUHi",91,"DU",3,TRUE,14,4.51085950651685,"DU",-1,4.64110719486797,13.4595333961677,13.2164013958517,4.56686601250783,13.3209481559876,13.2789394591706,12.884355308393,13.64369985744,"001",13.2311819508547,13.4313667457677,"91DU"
"79",108,"shh_14.0_13_113_DU","DUHi",83,14,113,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"113DU",14,"10/14/2014","DUHi",113,"DU",3,TRUE,14,4.72738781871234,"DU",-1,4.85763550706346,13.8637245364145,13.6205925360985,4.78339432470332,13.7251392962344,13.6801078900383,13.3079756459772,14.0318489157186,"001",13.6346049937346,13.8341698828987,"113DU"
"80",79,"shh_14.0_14_125_DU","DUHi",85,14,125,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"125DU",14,"10/14/2014","DUHi",125,"DU",3,TRUE,14,4.8283137373023,"DU",-1,4.95856142565342,14.0521218951788,13.8089898948628,4.88432024329328,13.9135366549987,13.8675691294811,13.5036772363238,14.2138967551224,"001",13.8225215995404,14.0221254819291,"125DU"
"81",53,"shh_14.0_20_142_DU","DUHi",87,14,142,"DU",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"142DU",14,"10/14/2014","DUHi",142,"DU",3,TRUE,14,4.95582705760126,"DU",-1,5.08607474595238,14.2901496791933,14.0470176788773,5.01183356359224,14.1515644390132,14.1042853684289,13.7504829673124,14.4468810370241,"001",14.060408768303,14.2597492703028,"142DU"
"82",187,"shh_14.0_29_158_DU","DUHi",89,14,158,"DU",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"158DU",14,"10/14/2014","DUHi",158,"DU",3,TRUE,14,5.06259503302697,"DU",-1,5.19284272137809,14.4894523444734,14.2463203441573,5.11860153901795,14.3508671042932,14.3022859871046,13.9542176846702,14.6441374391015,"001",14.2596860061284,14.4586960175848,"158DU"
"83",98,"shh_15.5_06_244_V","DUHi",223,15.5,244,"DV",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"244DV",15.5,"10/23/2014","DUHi",244,"DV",5,TRUE,15.5,5.4971682252932,"DV",0.5,5.41299987478808,14.9004174047373,15.0575335860736,5.460975834576,14.989973628099,15.0149411064276,14.6753101393313,15.3673701173918,"001",15.0485514840825,14.9237188074919,"244DV"
"84",46,"shh_15.5_07_290_V","DUHi",224,15.5,290,"DV",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"290DV",15.5,"10/23/2014","DUHi",290,"DV",5,TRUE,15.5,5.66988092298052,"DV",0.5,5.5857125724754,15.2228183947303,15.3799345760666,5.63368853226332,15.312374618092,15.3356298371534,14.9980896160235,15.6936384995725,"001",15.3711392133195,15.2444787467579,"290DV"
"85",35,"shh_15.5_08_363_V","DUHi",229,15.5,363,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"363DV",15.5,"10/23/2014","DUHi",363,"DV",5,TRUE,15.5,5.89440283426485,"DV",0.5,5.81023448375973,15.6419311029588,15.7990472842951,5.85821044354765,15.7314873263205,15.7516387836274,15.412198650566,16.1246855373034,"001",15.78996508446,15.6618953097931,"363DV"
"86",25,"shh_15.5_09_457_V","DUHi",230,15.5,457,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"457DV",15.5,"10/23/2014","DUHi",457,"DV",5,TRUE,15.5,6.12468339089421,"DV",0.5,6.04051504038909,16.0717934143439,16.2289095956803,6.088491000177,16.1613496377056,16.1793109119405,15.8281534491403,16.569390044082,"001",16.2201206450666,16.0904050459822,"457DV"
"87",131,"shh_15.5_11_340_DV","DUHi",226,15.5,340,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"340DV",15.5,"10/23/2014","DUHi",340,"DV",5,TRUE,15.5,5.82894561761021,"DV",0.5,5.74477726710509,15.5197427998738,15.6768589812101,5.79275322689301,15.6092990232355,15.6304727381918,15.2912675749115,15.9973761301206,"001",15.6676757066188,15.5398727887036,"340DV"
"88",138,"shh_15.5_11_340_DV","DUHi",226,15.5,340,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"340DV",15.5,"10/23/2014","DUHi",340,"DV",5,TRUE,15.5,5.82894561761021,"DV",0.5,5.74477726710509,15.5197427998738,15.6768589812101,5.79275322689301,15.6092990232355,15.6304727381918,15.2912675749115,15.9973761301206,"001",15.6676757066188,15.5398727887036,"340DV"
"89",120,"shh_15.5_12_355_DV","DUHi",227,15.5,355,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","Y",331,"355DV",15.5,"10/23/2014","DUHi",355,"DV",5,TRUE,15.5,5.87211778947542,"DV",0.5,5.7879494389703,15.6003318424623,15.7574480237986,5.83592539875821,15.689888065824,15.7103253400738,15.3719816301383,16.0813913554398,"001",15.7482975923344,15.6204291725731,"355DV"
"90",65,"shh_16.5_01_246_W","DUHi",241,16.5,246,"DW",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","-",235,"246DW",16.5,"9/25/2014","DUHi",246,"DW",5,TRUE,16.5,5.50533153593236,"DW",1.5,6.03762547290469,16.0663994888822,15.0727719528349,5.73421792883046,15.5000317933352,15.2891709359239,14.9197506061975,15.6617657703709,"001",15.1290155317227,15.9247867557462,"246DW"
"91",71,"shh_16.5_02_271_W","DUHi",242,16.5,271,"DW",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"271DW",16.5,"9/25/2014","DUHi",271,"DW",5,TRUE,16.5,5.6021188208797,"DW",1.5,6.13441275785203,16.247071303425,15.2534437673777,5.8310052137778,15.6807036078781,15.4687541682157,15.0977330260082,15.8462166352106,"001",15.3088827530566,16.1052726666302,"271DW"
"92",183,"shh_13.5_09_99_DZ","DUHi",37,13.5,99,"DZ",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","Y",97,"99DZ",13.5,"11/19/2014","DUHi",99,"DZ",4,TRUE,13.5,4.59511985013459,"DZ",-1.5,4.55974089405414,13.3076477717423,13.3736892997711,4.57990689902,13.3452914427187,13.3650278612946,12.9850041479005,13.7286868808884,"001",13.3740714619196,13.320171799658,"99DZ"
"93",87,"shh_13.5_10_110_DZ","DUHi",40,13.5,110,"DZ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"110DZ",13.5,"11/19/2014","DUHi",110,"DZ",4,TRUE,13.5,4.70048036579242,"DZ",-1.5,4.66510140971196,13.5043231465647,13.5703646745936,4.68526741467782,13.5419668175412,13.5605953936745,13.1901427314416,13.9176716784896,"001",13.5697579163164,13.5164077766534,"110DZ"
"94",45,"shh_13.5_11_135_DZ","DUHi",45,13.5,135,"DZ",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"135DZ",13.5,"11/19/2014","DUHi",135,"DZ",4,TRUE,13.5,4.90527477843843,"DZ",-1.5,4.86989582235798,13.8866107390013,13.9526522670301,4.89006182732384,13.9242544099777,13.9414914200614,13.5859909155108,14.2877749087291,"001",13.9510347746277,13.8975812610603,"135DZ"
"95",97,"shh_13.5_13_107_DZ","DUHi",38,13.5,107,"DZ",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","-",97,"107DZ",13.5,"11/19/2014","DUHi",107,"DZ",4,TRUE,13.5,4.67282883446191,"DZ",-1.5,4.63744987838145,13.4527063216575,13.5187478496864,4.65761588334731,13.490349992634,13.5092872105078,13.1365259168749,13.8678087359386,"001",13.5184753223649,13.4651226224853,"107DZ"
"96",100,"shh_13.5_14_112_DZ","DUHi",42,13.5,112,"DZ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"112DZ",13.5,"11/19/2014","DUHi",112,"DZ",4,TRUE,13.5,4.71849887129509,"DZ",-1.5,4.68311991521464,13.5379581027089,13.6039996307378,4.7032859201805,13.5756017736854,13.5941861189831,13.2253218271481,13.9503468966665,"001",13.6032527084388,13.5501015160069,"112DZ"
"97",130,"shh_13.5_01_124_A","FVB",278,13.5,124,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"124FA",13.5,"7/17/2014","FVB",124,"FA",5,TRUE,13.5,4.82028156560504,"FA",-1.5,4.81557628760185,13.3690726135197,13.3792488353592,4.81825829606367,13.3748730599682,13.3810164184477,12.9434439592902,13.78178425299,"001",13.372721196118,13.3739557371256,"124FA"
"98",135,"shh_13.5_02_127_A","FVB",280,13.5,127,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"127FA",13.5,"7/17/2014","FVB",127,"FA",5,TRUE,13.5,4.84418708645859,"FA",-1.5,4.8394818084554,13.420773678415,13.4309499002545,4.84216381691722,13.4265741248635,13.4327331502143,12.9983277158974,13.833290385881,"001",13.4245352271253,13.4252591247798,"127FA"
"99",136,"shh_13.5_03_143_A","FVB",283,13.5,143,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"143FA",13.5,"7/17/2014","FVB",143,"FA",5,TRUE,13.5,4.96284463025991,"FA",-1.5,4.95813935225672,13.6773973014673,13.6875735233067,4.96082136071854,13.6831977479158,13.6891312904333,13.2693057656479,14.0897930212839,"001",13.6810631966498,13.6819572719172,"143FA"
"100",134,"shh_13.5_04_125_A","FVB",279,13.5,125,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","-",120,"125FA",13.5,"7/17/2014","FVB",125,"FA",5,TRUE,13.5,4.8283137373023,"FA",-1.5,4.82360845929911,13.386443991149,13.3966202129884,4.82629046776093,13.3922444375975,13.398419582478,12.9621398454848,13.7993139570602,"001",13.3900600056426,13.3910984384137,"125FA"
"101",171,"shh_15.0_10_151_FAA","FVB",484,15,151,"FAA",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"151FAA",15,"5/27/2015","FVB",151,"FAA",4,TRUE,15,5.01727983681492,"FAA",0,5.13065266420932,14.0504961346282,13.8053018992719,5.06603015259451,13.9107354204751,13.8543112457751,13.4149617706435,14.2653006658399,"001",13.8121717954434,14.0211651614163,"151FAA"
"102",158,"shh_15.0_11_229_FAA","FVB",485,15,229,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"229FAA",15,"5/27/2015","FVB",229,"FAA",4,TRUE,15,5.43372200355424,"FAA",0,5.54709483094864,14.9511459727818,14.7059517374255,5.48247231933383,14.8113852586287,14.7576334250397,14.348178707418,15.1590775444831,"001",14.7111691780651,14.9232661199584,"229FAA"
"103",159,"shh_15.0_12_236_FAA","FVB",486,15,236,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"236FAA",15,"5/27/2015","FVB",236,"FAA",4,TRUE,15,5.46383180502561,"FAA",0,5.57720463242001,15.0162651897775,14.7710709544211,5.5125821208052,14.8765044756244,14.8230738046711,14.4146836098577,15.2247029229725,"001",14.7764915150753,14.9884176084932,"236FAA"
"104",160,"shh_15.0_13_241_FAA","FVB",487,15,241,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"241FAA",15,"5/27/2015","FVB",241,"FAA",4,TRUE,15,5.48479693349065,"FAA",0,5.59816976088505,15.0616069948755,14.8164127595192,5.53354724927024,14.9218462807224,14.8683366593239,14.4610137072215,15.2713637144757,"001",14.8215659401066,15.0337342430857,"241FAA"
"105",161,"shh_15.0_14_248_FAA","FVB",488,15,248,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"248FAA",15,"5/27/2015","FVB",248,"FAA",4,TRUE,15,5.51342874616498,"FAA",0,5.62680157355938,15.1235297287166,14.8783354933602,5.56217906194457,14.9837690145635,14.930565101484,14.5235861403241,15.334194914178,"001",14.8832680393516,15.095379844331,"248FAA"
"106",162,"shh_15.0_15_249_FAA","FVB",489,15,249,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"249FAA",15,"5/27/2015","FVB",249,"FAA",4,TRUE,15,5.51745289646471,"FAA",0,5.6308257238591,15.1322328587203,14.8870386233639,5.5662032122443,14.9924721445672,14.9393135668406,14.5324218790377,15.3431311081012,"001",14.8919990107659,15.103910052717,"249FAA"
"107",163,"shh_15.0_16_257_FAA","FVB",490,15,257,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"257FAA",15,"5/27/2015","FVB",257,"FAA",4,TRUE,15,5.54907608489522,"FAA",0,5.66244891228962,15.2006251153566,14.9554308800003,5.59782640067481,15.0608644012035,15.0082968104427,14.6011118833177,15.412382754594,"001",14.9603165867793,15.1719320599781,"257FAA"
"108",164,"shh_15.0_17_258_FAA","FVB",491,15,258,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"258FAA",15,"5/27/2015","FVB",258,"FAA",4,TRUE,15,5.55295958492162,"FAA",0,5.66633241231601,15.2090240575138,14.9638298221575,5.60170990070121,15.0692633433607,15.0167637071907,14.6099189056384,15.4211690503897,"001",14.9687989347802,15.1802740700026,"258FAA"
"109",166,"shh_15.0_18_269_FAA","FVB",494,15,269,"FAA",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"269FAA",15,"9/3/2015","FVB",268,"FAC",5,FALSE,15,5.59098698051086,"FAC",0,5.54534231317368,14.9473557589744,15.0460726169998,5.57135977355587,15.0036243680489,15.0222459156356,14.6175052534866,15.4210009629702,"001",15.0332935196692,14.9576649574063,"268FAC"
"110",179,"shh_15.0_19_281_FAC","FVB",498,15,281,"FAC",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"281FAC",15,"9/3/2015","FVB",281,"FAC",5,TRUE,15,5.63835466933375,"FAC",0,5.59271000199656,15.0497990384484,15.1485158964739,5.61872746237876,15.1060676475229,15.1252160203089,14.7186399335232,15.5262419771498,"001",15.1354513230438,15.0598487209836,"281FAC"
"111",145,"shh_15.0_20_264_FAC","FVB",493,15,264,"FAC",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"264FAC",15,"9/3/2015","FVB",264,"FAC",5,TRUE,15,5.57594910314632,"FAC",0,5.53030443580914,14.914832967345,15.0135498253705,5.55632189619133,14.9711015764195,14.9895568123751,14.5845862862431,15.3882492109278,"001",15.0007758360214,14.9250363307702,"264FAC"
"112",26,"shh_15.0_21_291_FAC","FVB",499,15,291,"FAC",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"291FAC",15,"9/3/2015","FVB",291,"FAC",5,TRUE,15,5.67332326717149,"FAC",0,5.62767859983431,15.1254264952682,15.2241433532937,5.6536960602165,15.1816951043427,15.2009775476954,14.7951431875957,15.602631633624,"001",15.2112515166667,15.1355030364412,"291FAC"
"113",61,"shh_14.0_01_163-167_B","FVB",367,14,165,"FB",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"165FB",14,"5/6/2014","FVB",165,"FB",3,TRUE,14,5.10594547390058,"FB",-1,5.0867210741143,13.9554841913884,13.9970612792507,5.09767898199248,13.9791831314699,13.998817804723,13.5823618178414,14.4033685455731,"001",13.9922980742168,13.9567319969983,"165FB"
"114",64,"shh_14.0_02_171-178_B","FVB",361,14,174.5,"FB",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"174.5FB",14,"5/6/2014","FVB",175,"FB",3,FALSE,14,5.16478597392351,"FB",-1,5.14556157413724,14.0827400051727,14.1243170930351,5.15651948201542,14.1064389452543,14.1268039083035,13.7143898649318,14.5305686475572,"001",14.1189209146914,14.0836933209713,"175FB"
"115",102,"shh_14.0_03_163-167_B","FVB",366,14,165,"FB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"165FB",14,"5/6/2014","FVB",163,"FB",3,FALSE,14,5.09375020080676,"FB",-1,5.07452580102049,13.9291091707602,13.9706862586226,5.08548370889866,13.9528081108418,13.9727216607836,13.5546640448057,14.3770133441967,"001",13.9660848699355,13.9307151780525,"163FB"
"116",103,"shh_14.0_05_171-178_B","FVB",360,14,174.5,"FB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"174.5FB",14,"5/6/2014","FVB",171,"FB",3,FALSE,14,5.14166355650266,"FB",-1,5.12243915671638,14.0327325775607,14.0743096654231,5.13339706459456,14.0564315176423,14.0765095084991,13.662475467377,14.4804418968186,"001",14.0692601384281,14.0340339810936,"171FB"
